90	4440054.3.blast_results.best_hits	4440055.3.blast_results.best_hits	0.194805	1.52108e-20
0	4440054.3.blast_results.best_hits	4440061.3.blast_results.best_hits	0.283045	1.99685e-42
0	4440054.3.blast_results.best_hits	4440282.3.blast_results.best_hits	0.283651	1.31302e-42
0	4440054.3.blast_results.best_hits	4440362.3.blast_results.best_hits	0.132666	3.07666e-10
0	4440054.3.blast_results.best_hits	4440375.3.blast_results.best_hits	0.337791	0
0	4440054.3.blast_results.best_hits	4440377.3.blast_results.best_hits	0.28364	1.32283e-42
0	4440054.3.blast_results.best_hits	4440440.3.blast_results.best_hits	0.193372	2.91951e-20
0	4440054.3.blast_results.best_hits	4440611.3.blast_results.best_hits	0.0553922	0.00882422
0	4440054.3.blast_results.best_hits	4441021.3.blast_results.best_hits	0.21546	7.09729e-25
0	4440054.3.blast_results.best_hits	4441022.3.blast_results.best_hits	0.0804173	0.000141774
0	4440054.3.blast_results.best_hits	4441096.3.blast_results.best_hits	0.0666112	0.00163136
0	4440054.3.blast_results.best_hits	4441139.4.blast_results.best_hits	0.187531	3.95699e-19
0	4440054.3.blast_results.best_hits	4441148.3.blast_results.best_hits	0.106722	4.28271e-07
0	4440054.3.blast_results.best_hits	4441151.3.blast_results.best_hits	0.0906985	1.75948e-05
0	4440054.3.blast_results.best_hits	4441153.3.blast_results.best_hits	0.185701	8.79736e-19
0	4440054.3.blast_results.best_hits	4441602.3.blast_results.best_hits	0.0895905	2.22771e-05
0	4440054.3.blast_results.best_hits	4441603.3.blast_results.best_hits	0.150953	7.38948e-13
0	4440054.3.blast_results.best_hits	4441606.3.blast_results.best_hits	0.1311	4.97378e-10
0	4440054.3.blast_results.best_hits	4441662.3.blast_results.best_hits	0.209979	1.11161e-23
0	4440054.3.blast_results.best_hits	4441696.3.blast_results.best_hits	0.249065	6.15638e-33
0	4440054.3.blast_results.best_hits	4441834.3.blast_results.best_hits	0.286589	1.69557e-43
0	4440054.3.blast_results.best_hits	4442086.3.blast_results.best_hits	0.203163	3.05834e-22
0	4440054.3.blast_results.best_hits	4442467.3.blast_results.best_hits	0.223389	1.1586e-26
0	4440054.3.blast_results.best_hits	4442583.3.blast_results.best_hits	0.0666112	0.00163136
0	4440054.3.blast_results.best_hits	4443364.3.blast_results.best_hits	0.351564	0
0	4440054.3.blast_results.best_hits	4443687.3.blast_results.best_hits	0.104755	6.96803e-07
0	4440054.3.blast_results.best_hits	4443693.3.blast_results.best_hits	0.35508	0
0	4440054.3.blast_results.best_hits	4443750.3.blast_results.best_hits	0.186637	5.85322e-19
0	4440054.3.blast_results.best_hits	4445066.3.blast_results.best_hits	0.131522	4.37316e-10
0	4440054.3.blast_results.best_hits	4445067.3.blast_results.best_hits	0.151238	6.68551e-13
0	4440054.3.blast_results.best_hits	4445990.3.blast_results.best_hits	0.155251	1.59878e-13
0	4440054.3.blast_results.best_hits	4445996.3.blast_results.best_hits	0.0961752	5.26814e-06
0	4440054.3.blast_results.best_hits	4446124.3.blast_results.best_hits	0.316938	0
0	4440054.3.blast_results.best_hits	4446126.3.blast_results.best_hits	0.308081	0
0	4440054.3.blast_results.best_hits	4446153.3.blast_results.best_hits	0.213209	2.21732e-24
0	4440054.3.blast_results.best_hits	4446341.3.blast_results.best_hits	0.213642	1.78293e-24
0	4440054.3.blast_results.best_hits	4446342.3.blast_results.best_hits	0.189194	1.90022e-19
0	4440054.3.blast_results.best_hits	4446507.3.blast_results.best_hits	0.0723347	0.000622567
0	4440054.3.blast_results.best_hits	4447102.3.blast_results.best_hits	0.151647	5.78763e-13
0	4440054.3.blast_results.best_hits	4447457.3.blast_results.best_hits	0.0649669	0.00212422
0	4440054.3.blast_results.best_hits	4447483.3.blast_results.best_hits	0.263284	9.69014e-37
0	4440054.3.blast_results.best_hits	4447811.3.blast_results.best_hits	0.232026	1.08887e-28
0	4440054.3.blast_results.best_hits	4447838.3.blast_results.best_hits	0.244636	8.42367e-32
0	4440054.3.blast_results.best_hits	4449125.3.blast_results.best_hits	0.239633	1.51992e-30
0	4440054.3.blast_results.best_hits	4449249.3.blast_results.best_hits	0.0564675	0.00759205
0	4440054.3.blast_results.best_hits	4449252.3.blast_results.best_hits	0.0829179	8.71695e-05
0	4440054.3.blast_results.best_hits	4449258.3.blast_results.best_hits	0.0524196	0.0132083
0	4440054.3.blast_results.best_hits	4449284.3.blast_results.best_hits	0.101884	1.39655e-06
0	4440054.3.blast_results.best_hits	4449364.3.blast_results.best_hits	0.208145	2.74365e-23
0	4440054.3.blast_results.best_hits	4449956.3.blast_results.best_hits	0.193282	3.04133e-20
0	4440054.3.blast_results.best_hits	4450124.3.blast_results.best_hits	0.194767	1.54714e-20
0	4440054.3.blast_results.best_hits	4450126.3.blast_results.best_hits	0.246255	3.25745e-32
0	4440054.3.blast_results.best_hits	4450131.3.blast_results.best_hits	0.205848	8.40334e-23
0	4440054.3.blast_results.best_hits	4450171.3.blast_results.best_hits	0.203479	2.62994e-22
0	4440054.3.blast_results.best_hits	4450212.3.blast_results.best_hits	0.105936	5.20902e-07
0	4440054.3.blast_results.best_hits	4450216.3.blast_results.best_hits	0.0807979	0.000131769
0	4440054.3.blast_results.best_hits	4450218.3.blast_results.best_hits	0.0911659	1.59152e-05
0	4440054.3.blast_results.best_hits	4450328.3.blast_results.best_hits	0.195736	9.92799e-21
0	4440054.3.blast_results.best_hits	4450653.3.blast_results.best_hits	0.241168	6.30064e-31
0	4440054.3.blast_results.best_hits	4450729.3.blast_results.best_hits	0.227716	1.14538e-27
0	4440054.3.blast_results.best_hits	4450750.3.blast_results.best_hits	0.12864	1.04612e-09
0	4440054.3.blast_results.best_hits	4451033.3.blast_results.best_hits	0.128018	1.25954e-09
0	4440054.3.blast_results.best_hits	4451076.3.blast_results.best_hits	0.328381	0
0	4440054.3.blast_results.best_hits	4451102.3.blast_results.best_hits	0.127446	1.49304e-09
0	4440054.3.blast_results.best_hits	4451259.3.blast_results.best_hits	0.25882	1.6072e-35
0	4440054.3.blast_results.best_hits	4451655.3.blast_results.best_hits	0.283832	1.15887e-42
0	4440054.3.blast_results.best_hits	4453083.3.blast_results.best_hits	0.223567	1.05461e-26
0	4440054.3.blast_results.best_hits	4453261.3.blast_results.best_hits	0.248564	8.29739e-33
0	4440054.3.blast_results.best_hits	4453372.3.blast_results.best_hits	0.18702	4.94884e-19
0	4440054.3.blast_results.best_hits	4455112.3.blast_results.best_hits	0.127988	1.27095e-09
0	4440054.3.blast_results.best_hits	4459941.3.blast_results.best_hits	0.265151	2.94754e-37
0	4440054.3.blast_results.best_hits	4460190.3.blast_results.best_hits	0.0702161	0.000896609
0	4440054.3.blast_results.best_hits	4460642.3.blast_results.best_hits	0.13079	5.46744e-10
0	4440054.3.blast_results.best_hits	4461013.3.blast_results.best_hits	0.146938	2.96997e-12
0	4440054.3.blast_results.best_hits	4461124.3.blast_results.best_hits	0.0439935	0.037587
0	4440054.3.blast_results.best_hits	4461129.3.blast_results.best_hits	0.0770582	0.000266716
0	4440054.3.blast_results.best_hits	4461135.3.blast_results.best_hits	0.0883962	2.86435e-05
0	4440054.3.blast_results.best_hits	4461149.3.blast_results.best_hits	0.159938	2.86375e-14
0	4440054.3.blast_results.best_hits	4461155.3.blast_results.best_hits	0.118585	1.89074e-08
0	4440054.3.blast_results.best_hits	4461174.3.blast_results.best_hits	0.116824	3.06555e-08
0	4440054.3.blast_results.best_hits	4461186.3.blast_results.best_hits	0.0438292	0.0383063
0	4440054.3.blast_results.best_hits	4461199.3.blast_results.best_hits	0.0927387	1.13141e-05
0	4440054.3.blast_results.best_hits	4461207.3.blast_results.best_hits	0.0607211	0.0040897
0	4440054.3.blast_results.best_hits	4461210.3.blast_results.best_hits	0.127948	1.28602e-09
0	4440054.3.blast_results.best_hits	4461212.3.blast_results.best_hits	0.0560095	0.00809693
0	4440054.3.blast_results.best_hits	4461214.3.blast_results.best_hits	0.0658958	0.00183123
0	4440054.3.blast_results.best_hits	4461285.3.blast_results.best_hits	0.097556	3.84626e-06
0	4440054.3.blast_results.best_hits	4461301.3.blast_results.best_hits	0.0556725	0.00848693
0	4440054.3.blast_results.best_hits	4461380.3.blast_results.best_hits	0.0520452	0.0138802
0	4440054.3.blast_results.best_hits	4463926.3.blast_results.best_hits	0.263284	9.69014e-37
0	4440054.3.blast_results.best_hits	4463936.3.blast_results.best_hits	0.110783	1.52515e-07
0	4440054.3.blast_results.best_hits	4465947.3.blast_results.best_hits	0.144428	6.95191e-12
0	4440054.3.blast_results.best_hits	4466163.3.blast_results.best_hits	0.0815353	0.000114249
0	4440055.3.blast_results.best_hits	4440611.3.blast_results.best_hits	0.0564886	0.00756975
0	4440055.3.blast_results.best_hits	4441603.3.blast_results.best_hits	0.191838	5.83738e-20
0	4440055.3.blast_results.best_hits	4441696.3.blast_results.best_hits	0.315163	0
0	4440055.3.blast_results.best_hits	4441834.3.blast_results.best_hits	0.0870352	3.79986e-05
0	4440055.3.blast_results.best_hits	4442086.3.blast_results.best_hits	0.0936698	9.22053e-06
0	4440055.3.blast_results.best_hits	4443687.3.blast_results.best_hits	0.202246	4.73556e-22
0	4440055.3.blast_results.best_hits	4443693.3.blast_results.best_hits	0.107934	3.15936e-07
0	4440055.3.blast_results.best_hits	4445990.3.blast_results.best_hits	0.243475	1.65786e-31
0	4440055.3.blast_results.best_hits	4445996.3.blast_results.best_hits	0.127539	1.45258e-09
0	4440055.3.blast_results.best_hits	4446126.3.blast_results.best_hits	0.289731	1.82169e-44
0	4440055.3.blast_results.best_hits	4446153.3.blast_results.best_hits	0.174162	1.12619e-16
0	4440055.3.blast_results.best_hits	4447811.3.blast_results.best_hits	0.221967	2.45288e-26
0	4440055.3.blast_results.best_hits	4447838.3.blast_results.best_hits	0.234556	2.67523e-29
0	4440055.3.blast_results.best_hits	4449125.3.blast_results.best_hits	0.255296	1.41924e-34
0	4440055.3.blast_results.best_hits	4449252.3.blast_results.best_hits	0.0807891	0.000132003
0	4440055.3.blast_results.best_hits	4449284.3.blast_results.best_hits	0.0978398	3.60394e-06
0	4440055.3.blast_results.best_hits	4449364.3.blast_results.best_hits	0.26474	3.83348e-37
0	4440055.3.blast_results.best_hits	4449956.3.blast_results.best_hits	0.213592	1.82814e-24
0	4440055.3.blast_results.best_hits	4450124.3.blast_results.best_hits	0.0898152	2.12428e-05
0	4440055.3.blast_results.best_hits	4450131.3.blast_results.best_hits	0.227338	1.40469e-27
0	4440055.3.blast_results.best_hits	4450171.3.blast_results.best_hits	0.224041	8.2003e-27
0	4440055.3.blast_results.best_hits	4450328.3.blast_results.best_hits	0.210104	1.04468e-23
