gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U60294.+.0-765.ARO:3003099.cphA2	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	0.80288	3.72211e-22
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.X93314.+.0-927.ARO:3002364.PER-2	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.Y14574.+.0-861.ARO:3000888.TEM-17	0.551155	1.03517e-08
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.X97254.+.153-1011.ARO:3001043.TEM-178	0.4715	1.83794e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.L20800.+.2308-4267.ARO:3000195.tetB(P)	0.691311	1.71389e-14
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JQ034306.+.0-861.ARO:3001376.TEM-196	0.324686	0.00149676
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_006350.1.-.2147817-2150949.ARO:3002983.amrB	0.820922	7.26708e-24
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AY227052.+.0-765.ARO:3003102.cphA6	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JN205800.+.4140-4938.ARO:3001784.OXA-181	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.+.2808742-2809987.ARO:3000803.MexE	0.628734	1.49877e-11
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.+.4904646-4907703.ARO:3003031.mexW	0.457613	3.99359e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AM087411.+.1611-2457.ARO:3002606.aadA6	0.459957	3.51163e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.X80277.+.0-1149.ARO:3003553.CepS	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JQ809466.+.5374-6172.ARO:3001788.OXA-204	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.+.2813193-2814612.ARO:3000805.OprN	0.691311	1.71389e-14
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AM183304.+.208-1069.ARO:3001017.TEM-150	0.341313	0.000813604
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.GQ396303.+.0-927.ARO:3002368.PER-6	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AFRQ01000061.1.-.23986-27124.ARO:3004144.AxyY	0.467345	2.32663e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.DQ279850.+.0-861.ARO:3001014.TEM-147	0.683393	4.43098e-14
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.Y11946.1.+.0-980.ARO:3002578.AAC(6')-Ib7	0.284594	0.00569528
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.+.4707534-4710624.ARO:3000808.mexI	0.683393	4.43098e-14
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AJ548797.+.923-1688.ARO:3003094.imiH	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.+.2810008-2813197.ARO:3000804.MexF	0.407672	4.99326e-05
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U57969.+.1485-4617.ARO:3000801.MexD	0.482679	9.59571e-07
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KY863418.1.+.140925-141723.ARO:3003128.OXA-436	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.LT673656.1.-.1884344-1885022.ARO:3004054.Pseudomonas	0.499738	3.40102e-07
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JX438001.+.0-798.ARO:3001787.OXA-245	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.GQ149347.+.5269-6130.ARO:3001037.TEM-171	0.341102	0.000820079
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JN704570.+.4038-4836.ARO:3001814.OXA-199	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AY112998.+.196-961.ARO:3003093.CEPH-A3	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.EF468463.+.66-927.ARO:3001028.TEM-162	0.489853	6.24599e-07
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AF047171.+.135-996.ARO:3000929.TEM-60	0.348367	0.000621732
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.EU274580.+.214-1075.ARO:3001030.TEM-164	0.473831	1.60798e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_006350.1.-.2150965-2152165.ARO:3002982.amrA	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U38944.1.+.0-1536.ARO:3003037.opcM	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AB219523.1.+.1175-4286.ARO:3003705.mexN	0.379255	0.000177532
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.GQ152601.+.0-1152.ARO:3002185.MOX-6	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AF173226.+.3767-6917.ARO:3003052.smeB	0.451955	5.42626e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KX828709.1.+.0-798.ARO:3004362.OXA-535	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AP009048.1.-.4153663-4154296.ARO:3000518.CRP	0.223042	0.0316347
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U10251.+.180-975.ARO:3001407.OXA-12	0.714813	8.47059e-16
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U57969.+.4622-6062.ARO:3000802.OprJ	0.820922	7.26708e-24
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U97042.+.1263-4347.ARO:3003010.ceoB	0.549322	1.18456e-08
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JN173057.+.2306-2951.ARO:3002750.QnrB35	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.2854010-2855291.ARO:3004073.MuxA	0.564228	3.86566e-09
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JQ733579.+.1027-2173.ARO:3002097.CMY-84	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.L11616.+.1569-4710.ARO:3000378.MexB	0.32541	0.00145861
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.2847775-2850886.ARO:3004075.MuxC	0.352779	0.000523792
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AF326777.3.-.23980-24640.ARO:3004459.Shigella	0.234532	0.0236472
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NG_050265.+.100-961.ARO:3000876.TEM-4	0.326636	0.00139591
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.U97042.+.0-1218.ARO:3003009.ceoA	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AJ011502.1.+.300-1425.ARO:3004122.Klebsiella	0.255824	0.0133219
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AB219524.1.+.1176-4338.ARO:3003699.mexQ	0.428387	1.83761e-05
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.2850882-2854014.ARO:3004074.MuxB	0.35643	0.000453679
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AFRQ01000061.1.-.22598-23990.ARO:3004142.OprZ	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AB015853.+.1330-4471.ARO:3003033.mexY	0.516709	1.14423e-07
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.FJ349556.+.981-1680.ARO:3002928.vanRM	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.L06249.+.1527-2505.ARO:3003748.oleC	0.516701	1.14485e-07
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AJ252200.+.1278-4401.ARO:3003056.smeE	0.310076	0.00248844
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.JQ727668.+.0-375.ARO:3000823.ramA	0.54475	1.652e-08
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KP050491.+.0-861.ARO:3001391.TEM-214	0.691311	1.71389e-14
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.FR717535.+.0-861.ARO:3000910.TEM-40	0.642863	3.7201e-12
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AY312416.+.0-1122.ARO:3004123.Burkholderia	0.820922	7.26708e-24
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AY264780.2.-.1824-3006.ARO:3000569.tet(41)	0.820922	7.26708e-24
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_010378.1.+.47850-51003.ARO:3003923.oqxB	0.220735	0.0334862
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.CT025801.2.+.0-3180.ARO:3000777.adeF	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_010378.1.+.46651-47827.ARO:3003922.oqxA	0.301831	0.00327913
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KC292503.+.4334-5195.ARO:3000904.TEM-34	1	0
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.HQ877606.+.0-861.ARO:3001056.TEM-197	0.364618	0.000326612
